country,year,sex,e0
GBRTENW,1902,male,47.12
GBRTENW,1903,female,52.32
GBRTENW,1903,male,48.48
GBRTENW,1904,female,50.95
GBRTENW,1904,male,47.25
GBRTENW,1905,female,52.68
GBRTENW,1905,male,48.99
GBRTENW,1906,female,52.46
GBRTENW,1906,male,48.68
GBRTENW,1907,female,53.27
GBRTENW,1907,male,49.56
GBRTENW,1908,female,53.77
GBRTENW,1908,male,49.87
GBRTENW,1909,female,54.29
GBRTENW,1909,male,50.67
GBRTENW,1910,female,55.86
GBRTENW,1910,male,52.05
GBRTENW,1911,female,53.48
GBRTENW,1911,male,49.56
GBRTENW,1912,female,56.41
GBRTENW,1912,male,52.61
GBRTENW,1913,female,55.86
GBRTENW,1913,male,51.75
GBRTENW,1914,female,55.67
GBRTENW,1914,male,48.49
GBRTENW,1915,female,54.32
GBRTENW,1915,male,42.91
GBRTENW,1916,female,57.07
GBRTENW,1916,male,40.47
GBRTENW,1917,female,57.24
GBRTENW,1917,male,37.23
GBRTENW,1918,female,50.25
GBRTENW,1918,male,33.39
GBRTENW,1919,female,56.61
GBRTENW,1919,male,51.51
GBRTENW,1920,female,58.72
GBRTENW,1920,male,54.3
GBRTENW,1921,female,60.21
GBRTENW,1921,male,56.26
GBRTENW,1922,female,59.5
GBRTENW,1922,male,55.65
GBRTENW,1923,female,61.67
GBRTENW,1923,male,57.68
GBRTENW,1924,female,60.68
GBRTENW,1924,male,56.69
GBRTENW,1925,female,60.82
GBRTENW,1925,male,56.87
GBRTENW,1926,female,62.03
GBRTENW,1926,male,58
GBRTENW,1927,female,61.36
GBRTENW,1927,male,57.25
GBRTENW,1928,female,62.52
GBRTENW,1928,male,58.32
GBRTENW,1929,female,59.96
GBRTENW,1929,male,55.91
GBRTENW,1930,female,63.46
GBRTENW,1930,male,59.1
GBRTENW,1931,female,62.41
GBRTENW,1931,male,58.25
GBRTENW,1932,female,63.01
GBRTENW,1932,male,59.01
GBRTENW,1933,female,62.91
GBRTENW,1933,male,58.99
GBRTENW,1934,female,63.72
GBRTENW,1934,male,59.72
GBRTENW,1935,female,64.54
GBRTENW,1935,male,60.45
GBRTENW,1936,female,64.42
GBRTENW,1936,male,60.11
GBRTENW,1937,female,64.46
GBRTENW,1937,male,60.17
GBRTENW,1938,female,65.96
GBRTENW,1938,male,61.43
GBRTENW,1939,female,66.24
GBRTENW,1939,male,61.83
GBRTENW,1940,female,63.94
GBRTENW,1940,male,57.34
GBRTENW,1941,female,64.77
GBRTENW,1941,male,58.62
GBRTENW,1942,female,67.38
GBRTENW,1942,male,59.24
GBRTENW,1943,female,67.32
GBRTENW,1943,male,58.06
GBRTENW,1944,female,68.19
GBRTENW,1944,male,57.71
GBRTENW,1945,female,68.73
GBRTENW,1945,male,55.75
GBRTENW,1946,female,69.18
GBRTENW,1946,male,64.6
GBRTENW,1947,female,69.28
GBRTENW,1947,male,64.58
GBRTENW,1948,female,71.1
GBRTENW,1948,male,66.46
GBRTENW,1949,female,70.72
GBRTENW,1949,male,66.14
GBRTENW,1950,female,71.31
GBRTENW,1950,male,66.52
GBRTENW,1951,female,71.03
GBRTENW,1951,male,65.91
GBRTENW,1952,female,72.47
GBRTENW,1952,male,67.08
GBRTENW,1953,female,72.62
GBRTENW,1953,male,67.32
GBRTENW,1954,female,73.13
GBRTENW,1954,male,67.66
GBRTENW,1955,female,73.08
GBRTENW,1955,male,67.58
GBRTENW,1956,female,73.36
GBRTENW,1956,male,67.77
GBRTENW,1957,female,73.59
GBRTENW,1957,male,67.83
GBRTENW,1958,female,73.77
GBRTENW,1958,male,67.99
GBRTENW,1959,female,73.89
GBRTENW,1959,male,68.15
GBRTENW,1960,female,74.15
GBRTENW,1960,male,68.25
GBRTENW,1961,female,73.88
GBRTENW,1961,male,68.02
GBRTENW,1962,female,74.01
GBRTENW,1962,male,68.01
GBRTENW,1963,female,73.96
GBRTENW,1963,male,67.93
GBRTENW,1964,female,74.79
GBRTENW,1964,male,68.61
GBRTENW,1965,female,74.82
GBRTENW,1965,male,68.56
GBRTENW,1966,female,74.75
GBRTENW,1966,male,68.48
GBRTENW,1967,female,75.26
GBRTENW,1967,male,69.1
GBRTENW,1968,female,74.92
GBRTENW,1968,male,68.74
GBRTENW,1969,female,74.99
GBRTENW,1969,male,68.65
GBRTENW,1970,female,75.19
GBRTENW,1970,male,68.89
GBRTENW,1971,female,75.51
GBRTENW,1971,male,69.23
GBRTENW,1972,female,75.26
GBRTENW,1972,male,69.05
GBRTENW,1973,female,75.5
GBRTENW,1973,male,69.27
GBRTENW,1974,female,75.68
GBRTENW,1974,male,69.47
GBRTENW,1975,female,75.89
GBRTENW,1975,male,69.73
GBRTENW,1976,female,75.87
GBRTENW,1976,male,69.75
GBRTENW,1977,female,76.34
GBRTENW,1977,male,70.23
GBRTENW,1978,female,76.28
GBRTENW,1978,male,70.15
GBRTENW,1979,female,76.4
GBRTENW,1979,male,70.29
GBRTENW,1980,female,76.76
GBRTENW,1980,male,70.74
GBRTENW,1981,female,77.07
GBRTENW,1981,male,71.08
GBRTENW,1982,female,77.17
GBRTENW,1982,male,71.26
GBRTENW,1983,female,77.4
GBRTENW,1983,male,71.48
GBRTENW,1984,female,77.75
GBRTENW,1984,male,71.9
GBRTENW,1985,female,77.54
GBRTENW,1985,male,71.81
GBRTENW,1986,female,77.84
GBRTENW,1986,male,72.03
GBRTENW,1987,female,78.13
GBRTENW,1987,male,72.42
GBRTENW,1988,female,78.23
GBRTENW,1988,male,72.57
GBRTENW,1989,female,78.3
GBRTENW,1989,male,72.81
GBRTENW,1990,female,78.69
GBRTENW,1990,male,73.04
GBRTENW,1991,female,78.78
GBRTENW,1991,male,73.28
GBRTENW,1992,female,79.14
GBRTENW,1992,male,73.73
GBRTENW,1993,female,78.98
GBRTENW,1993,male,73.68
GBRTENW,1994,female,79.49
GBRTENW,1994,male,74.21
GBRTENW,1995,female,79.37
GBRTENW,1995,male,74.14
GBRTENW,1996,female,79.58
GBRTENW,1996,male,74.46
GBRTENW,1997,female,79.75
GBRTENW,1997,male,74.79
GBRTENW,1998,female,79.88
GBRTENW,1998,male,74.94
GBRTENW,1999,female,79.94
GBRTENW,1999,male,75.12
GBRTENW,2000,female,80.37
GBRTENW,2000,male,75.62
GBRTENW,2001,female,80.59
GBRTENW,2001,male,75.94
GBRTENW,2002,female,80.69
GBRTENW,2002,male,76.12
GBRTENW,2003,female,80.65
GBRTENW,2003,male,76.3
GBRTENW,2004,female,81.24
GBRTENW,2004,male,76.88
GBRTENW,2005,female,81.37
GBRTENW,2005,male,77.15
GBRTENW,2006,female,81.66
GBRTENW,2006,male,77.36
GBRTENW,2007,female,81.81
GBRTENW,2007,male,77.63
GBRTENW,2008,female,81.87
GBRTENW,2008,male,77.79
GBRTENW,2009,female,82.39
GBRTENW,2009,male,78.24
GBRTENW,2010,female,82.52
GBRTENW,2010,male,78.59
GBRTENW,2011,female,82.91
GBRTENW,2011,male,79
GBRTENW,2012,female,82.85
GBRTENW,2012,male,79.17
GBRTENW,2013,female,82.94
GBRTENW,2013,male,79.19
GBRTENW,2014,female,83.15
GBRTENW,2014,male,79.41
GBRTENW,2015,female,82.88
GBRTENW,2015,male,79.23
GBRTENW,2016,female,83.03
GBRTENW,2016,male,79.37
GBRTENW,2017,female,83.14
GBRTENW,2017,male,79.45
GBRTENW,2018,female,83.1
GBRTENW,2018,male,79.4
GBRTENW,2019,female,83.43
GBRTENW,2019,male,79.7
GBRTENW,2020,female,82.54
GBRTENW,2020,male,78.51
GBRTENW,2021,female,82.75
GBRTENW,2021,male,78.68
GBRTENW,2022,female,83.07
GBRTENW,2022,male,79.22
GBRCENW,1841,female,42.65
GBRCENW,1841,male,40.61
GBRCENW,1842,female,42.21
GBRCENW,1842,male,40.42
GBRCENW,1843,female,42.82
GBRCENW,1843,male,40.84
GBRCENW,1844,female,42.5
GBRCENW,1844,male,40.53
GBRCENW,1845,female,43.53
GBRCENW,1845,male,41.49
GBRCENW,1846,female,40.95
GBRCENW,1846,male,38.91
GBRCENW,1847,female,39.29
GBRCENW,1847,male,37.33
GBRCENW,1848,female,40.5
GBRCENW,1848,male,38.46
GBRCENW,1849,female,38.17
GBRCENW,1849,male,36.54
GBRCENW,1850,female,43.66
GBRCENW,1850,male,41.86
GBRCENW,1851,female,42.36
GBRCENW,1851,male,40.4
GBRCENW,1852,female,41.97
GBRCENW,1852,male,39.81
GBRCENW,1853,female,41.65
GBRCENW,1853,male,39.42
GBRCENW,1854,female,40.33
GBRCENW,1854,male,38.3
GBRCENW,1855,female,42.15
GBRCENW,1855,male,39.88
GBRCENW,1856,female,44.32
GBRCENW,1856,male,42.12
GBRCENW,1857,female,42.8
GBRCENW,1857,male,40.9
GBRCENW,1858,female,40.92
GBRCENW,1858,male,39.08
GBRCENW,1859,female,41.79
GBRCENW,1859,male,39.8
GBRCENW,1860,female,44.1
GBRCENW,1860,male,41.82
GBRCENW,1861,female,43.49
GBRCENW,1861,male,41.17
GBRCENW,1862,female,43.67
GBRCENW,1862,male,41.31
GBRCENW,1863,female,41.59
GBRCENW,1863,male,39.17
GBRCENW,1864,female,41.23
GBRCENW,1864,male,38.68
GBRCENW,1865,female,42
GBRCENW,1865,male,39.28
GBRCENW,1866,female,41.7
GBRCENW,1866,male,39.1
GBRCENW,1867,female,44.04
GBRCENW,1867,male,41.17
GBRCENW,1868,female,43.35
GBRCENW,1868,male,40.62
GBRCENW,1869,female,43.09
GBRCENW,1869,male,40.19
GBRCENW,1870,female,42.43
GBRCENW,1870,male,39.43
GBRCENW,1871,female,42.84
GBRCENW,1871,male,39.75
GBRCENW,1872,female,44.53
GBRCENW,1872,male,41.25
GBRCENW,1873,female,45.41
GBRCENW,1873,male,42.12
GBRCENW,1874,female,43.66
GBRCENW,1874,male,40.54
GBRCENW,1875,female,43.42
GBRCENW,1875,male,40.24
GBRCENW,1876,female,45.4
GBRCENW,1876,male,41.94
GBRCENW,1877,female,46.5
GBRCENW,1877,male,42.89
GBRCENW,1878,female,44.61
GBRCENW,1878,male,41.39
GBRCENW,1879,female,45.89
GBRCENW,1879,male,42.58
GBRCENW,1880,female,45.36
GBRCENW,1880,male,42.13
GBRCENW,1881,female,47.65
GBRCENW,1881,male,44.54
GBRCENW,1882,female,46.35
GBRCENW,1882,male,43.34
GBRCENW,1883,female,46.65
GBRCENW,1883,male,43.49
GBRCENW,1884,female,46.31
GBRCENW,1884,male,43.2
GBRCENW,1885,female,47.25
GBRCENW,1885,male,44.22
GBRCENW,1886,female,46.87
GBRCENW,1886,male,43.74
GBRCENW,1887,female,47.15
GBRCENW,1887,male,44.11
GBRCENW,1888,female,48.49
GBRCENW,1888,male,45.09
GBRCENW,1889,female,47.95
GBRCENW,1889,male,44.69
GBRCENW,1890,female,46.53
GBRCENW,1890,male,42.95
GBRCENW,1891,female,46.01
GBRCENW,1891,male,42.52
GBRCENW,1892,female,47.08
GBRCENW,1892,male,43.87
GBRCENW,1893,female,46.45
GBRCENW,1893,male,43.24
GBRCENW,1894,female,49.94
GBRCENW,1894,male,46.67
GBRCENW,1895,female,47.33
GBRCENW,1895,male,44.07
GBRCENW,1896,female,49.05
GBRCENW,1896,male,45.71
GBRCENW,1897,female,49.08
GBRCENW,1897,male,45.34
GBRCENW,1898,female,48.76
GBRCENW,1898,male,45.19
GBRCENW,1899,female,47.98
GBRCENW,1899,male,44.29
GBRCENW,1900,female,48.25
GBRCENW,1900,male,44.39
GBRCENW,1901,female,49.82
GBRCENW,1901,male,45.98
GBRCENW,1902,female,51.02
GBRCENW,1902,male,47.12
GBRCENW,1903,female,52.32
GBRCENW,1903,male,48.48
GBRCENW,1904,female,50.95
GBRCENW,1904,male,47.25
GBRCENW,1905,female,52.68
GBRCENW,1905,male,48.99
GBRCENW,1906,female,52.46
GBRCENW,1906,male,48.68
GBRCENW,1907,female,53.27
GBRCENW,1907,male,49.56
GBRCENW,1908,female,53.77
GBRCENW,1908,male,49.87
GBRCENW,1909,female,54.29
GBRCENW,1909,male,50.67
GBRCENW,1910,female,55.86
GBRCENW,1910,male,52.05
GBRCENW,1911,female,53.48
GBRCENW,1911,male,49.56
GBRCENW,1912,female,56.41
GBRCENW,1912,male,52.61
GBRCENW,1913,female,55.86
GBRCENW,1913,male,51.75
GBRCENW,1914,female,55.67
GBRCENW,1914,male,51.29
GBRCENW,1915,female,54.32
GBRCENW,1915,male,48.5
GBRCENW,1916,female,57.07
GBRCENW,1916,male,49.68
GBRCENW,1917,female,57.24
GBRCENW,1917,male,48.63
GBRCENW,1918,female,50.25
GBRCENW,1918,male,41.06
GBRCENW,1919,female,56.61
GBRCENW,1919,male,50.54
GBRCENW,1920,female,58.71
GBRCENW,1920,male,54.02
GBRCENW,1921,female,60.2
GBRCENW,1921,male,56.21
GBRCENW,1922,female,59.5
GBRCENW,1922,male,55.65
GBRCENW,1923,female,61.67
GBRCENW,1923,male,57.68
GBRCENW,1924,female,60.68
GBRCENW,1924,male,56.69
GBRCENW,1925,female,60.82
GBRCENW,1925,male,56.87
GBRCENW,1926,female,62.03
GBRCENW,1926,male,58
GBRCENW,1927,female,61.36
GBRCENW,1927,male,57.25
GBRCENW,1928,female,62.52
GBRCENW,1928,male,58.32
GBRCENW,1929,female,59.96
GBRCENW,1929,male,55.91
GBRCENW,1930,female,63.46
GBRCENW,1930,male,59.1
GBRCENW,1931,female,62.41
GBRCENW,1931,male,58.25
GBRCENW,1932,female,63.01
GBRCENW,1932,male,59.01
GBRCENW,1933,female,62.91
GBRCENW,1933,male,58.99
GBRCENW,1934,female,63.72
GBRCENW,1934,male,59.72
GBRCENW,1935,female,64.54
GBRCENW,1935,male,60.45
GBRCENW,1936,female,64.42
GBRCENW,1936,male,60.11
GBRCENW,1937,female,64.46
GBRCENW,1937,male,60.17
GBRCENW,1938,female,65.96
GBRCENW,1938,male,61.43
GBRCENW,1939,female,66.24
GBRCENW,1939,male,61.78
GBRCENW,1940,female,63.94
GBRCENW,1940,male,58.61
GBRCENW,1941,female,64.74
GBRCENW,1941,male,58.73
GBRCENW,1942,female,67.31
GBRCENW,1942,male,61.36
GBRCENW,1943,female,67.23
GBRCENW,1943,male,61.48
GBRCENW,1944,female,68.09
GBRCENW,1944,male,61.96
GBRCENW,1945,female,68.76
GBRCENW,1945,male,63.19
GBRCENW,1946,female,69.15
GBRCENW,1946,male,64.16
GBRCENW,1947,female,69.28
GBRCENW,1947,male,64.4
GBRCENW,1948,female,71.1
GBRCENW,1948,male,66.38
GBRCENW,1949,female,70.72
GBRCENW,1949,male,66.11
GBRCENW,1950,female,71.33
GBRCENW,1950,male,66.52
GBRCENW,1951,female,71.05
GBRCENW,1951,male,65.95
GBRCENW,1952,female,72.47
GBRCENW,1952,male,67.08
GBRCENW,1953,female,72.62
GBRCENW,1953,male,67.32
GBRCENW,1954,female,73.13
GBRCENW,1954,male,67.66
GBRCENW,1955,female,73.08
GBRCENW,1955,male,67.58
GBRCENW,1956,female,73.36
GBRCENW,1956,male,67.77
GBRCENW,1957,female,73.59
GBRCENW,1957,male,67.83
GBRCENW,1958,female,73.77
GBRCENW,1958,male,67.99
GBRCENW,1959,female,73.89
GBRCENW,1959,male,68.15
GBRCENW,1960,female,74.15
GBRCENW,1960,male,68.25
GBRCENW,1961,female,73.88
GBRCENW,1961,male,68.02
GBRCENW,1962,female,74.01
GBRCENW,1962,male,68.01
GBRCENW,1963,female,73.96
GBRCENW,1963,male,67.93
GBRCENW,1964,female,74.79
GBRCENW,1964,male,68.61
GBRCENW,1965,female,74.82
GBRCENW,1965,male,68.56
GBRCENW,1966,female,74.75
GBRCENW,1966,male,68.48
GBRCENW,1967,female,75.26
GBRCENW,1967,male,69.1
GBRCENW,1968,female,74.92
GBRCENW,1968,male,68.74
GBRCENW,1969,female,74.99
GBRCENW,1969,male,68.65
GBRCENW,1970,female,75.19
GBRCENW,1970,male,68.89
GBRCENW,1971,female,75.51
GBRCENW,1971,male,69.23
GBRCENW,1972,female,75.26
GBRCENW,1972,male,69.05
GBRCENW,1973,female,75.5
GBRCENW,1973,male,69.27
GBRCENW,1974,female,75.68
GBRCENW,1974,male,69.47
GBRCENW,1975,female,75.89
GBRCENW,1975,male,69.73
GBRCENW,1976,female,75.87
GBRCENW,1976,male,69.75
GBRCENW,1977,female,76.34
GBRCENW,1977,male,70.23
GBRCENW,1978,female,76.28
GBRCENW,1978,male,70.15
GBRCENW,1979,female,76.4
GBRCENW,1979,male,70.29
GBRCENW,1980,female,76.76
GBRCENW,1980,male,70.74
GBRCENW,1981,female,77.07
GBRCENW,1981,male,71.08
GBRCENW,1982,female,77.17
GBRCENW,1982,male,71.26
GBRCENW,1983,female,77.4
GBRCENW,1983,male,71.48
GBRCENW,1984,female,77.75
GBRCENW,1984,male,71.9
GBRCENW,1985,female,77.54
GBRCENW,1985,male,71.81
GBRCENW,1986,female,77.84
GBRCENW,1986,male,72.03
GBRCENW,1987,female,78.13
GBRCENW,1987,male,72.42
GBRCENW,1988,female,78.23
GBRCENW,1988,male,72.57
GBRCENW,1989,female,78.3
GBRCENW,1989,male,72.81
GBRCENW,1990,female,78.69
GBRCENW,1990,male,73.04
GBRCENW,1991,female,78.78
GBRCENW,1991,male,73.28
GBRCENW,1992,female,79.14
GBRCENW,1992,male,73.73
GBRCENW,1993,female,78.98
GBRCENW,1993,male,73.68
GBRCENW,1994,female,79.49
GBRCENW,1994,male,74.21
GBRCENW,1995,female,79.37
GBRCENW,1995,male,74.14
GBRCENW,1996,female,79.58
GBRCENW,1996,male,74.46
GBRCENW,1997,female,79.75
GBRCENW,1997,male,74.79
GBRCENW,1998,female,79.88
GBRCENW,1998,male,74.94
GBRCENW,1999,female,79.94
GBRCENW,1999,male,75.12
GBRCENW,2000,female,80.37
GBRCENW,2000,male,75.62
GBRCENW,2001,female,80.59
GBRCENW,2001,male,75.94
GBRCENW,2002,female,80.69
GBRCENW,2002,male,76.12
GBRCENW,2003,female,80.65
GBRCENW,2003,male,76.3
GBRCENW,2004,female,81.24
GBRCENW,2004,male,76.88
GBRCENW,2005,female,81.37
GBRCENW,2005,male,77.15
GBRCENW,2006,female,81.66
GBRCENW,2006,male,77.36
GBRCENW,2007,female,81.81
GBRCENW,2007,male,77.63
GBRCENW,2008,female,81.87
GBRCENW,2008,male,77.79
GBRCENW,2009,female,82.39
GBRCENW,2009,male,78.24
GBRCENW,2010,female,82.52
GBRCENW,2010,male,78.59
GBRCENW,2011,female,82.91
GBRCENW,2011,male,79
GBRCENW,2012,female,82.85
GBRCENW,2012,male,79.17
GBRCENW,2013,female,82.94
GBRCENW,2013,male,79.19
GBRCENW,2014,female,83.15
GBRCENW,2014,male,79.41
GBRCENW,2015,female,82.88
GBRCENW,2015,male,79.23
GBRCENW,2016,female,83.03
GBRCENW,2016,male,79.37
GBRCENW,2017,female,83.14
GBRCENW,2017,male,79.45
GBRCENW,2018,female,83.1
GBRCENW,2018,male,79.4
GBRCENW,2019,female,83.43
GBRCENW,2019,male,79.7
GBRCENW,2020,female,82.54
GBRCENW,2020,male,78.51
GBRCENW,2021,female,82.75
GBRCENW,2021,male,78.68
GBRCENW,2022,female,83.07
GBRCENW,2022,male,79.22
GBR_SCO,1855,female,44.35
GBR_SCO,1855,male,41.48
GBR_SCO,1856,female,45.99
GBR_SCO,1856,male,42.54
GBR_SCO,1857,female,45.12
GBR_SCO,1857,male,41.8
GBR_SCO,1858,female,44.55
GBR_SCO,1858,male,41.45
GBR_SCO,1859,female,45.17
GBR_SCO,1859,male,42.49
GBR_SCO,1860,female,42.67
GBR_SCO,1860,male,40.25
GBR_SCO,1861,female,45.32
GBR_SCO,1861,male,42.67
GBR_SCO,1862,female,43.78
GBR_SCO,1862,male,41.32
GBR_SCO,1863,female,41.91
GBR_SCO,1863,male,39.36
GBR_SCO,1864,female,41.5
GBR_SCO,1864,male,38.79
GBR_SCO,1865,female,43.25
GBR_SCO,1865,male,40.61
GBR_SCO,1866,female,43.54
GBR_SCO,1866,male,40.98
GBR_SCO,1867,female,44.95
GBR_SCO,1867,male,42.14
GBR_SCO,1868,female,44.81
GBR_SCO,1868,male,41.94
GBR_SCO,1869,female,42.5
GBR_SCO,1869,male,39.8
GBR_SCO,1870,female,43.17
GBR_SCO,1870,male,40.47
GBR_SCO,1871,female,42.45
GBR_SCO,1871,male,40.44
GBR_SCO,1872,female,43.2
GBR_SCO,1872,male,40.25
GBR_SCO,1873,female,43.84
GBR_SCO,1873,male,40.36
GBR_SCO,1874,female,42.13
GBR_SCO,1874,male,39.03
GBR_SCO,1875,female,41.95
GBR_SCO,1875,male,39.88
GBR_SCO,1876,female,45.33
GBR_SCO,1876,male,42.11
GBR_SCO,1877,female,46.11
GBR_SCO,1877,male,42.9
GBR_SCO,1878,female,44.84
GBR_SCO,1878,male,42.24
GBR_SCO,1879,female,46.41
GBR_SCO,1879,male,44.1
GBR_SCO,1880,female,45.28
GBR_SCO,1880,male,42.45
GBR_SCO,1881,female,46.81
GBR_SCO,1881,male,44.05
GBR_SCO,1882,female,46.43
GBR_SCO,1882,male,43.96
GBR_SCO,1883,female,45.63
GBR_SCO,1883,male,43.14
GBR_SCO,1884,female,46.35
GBR_SCO,1884,male,43.73
GBR_SCO,1885,female,46.77
GBR_SCO,1885,male,44.5
GBR_SCO,1886,female,47.49
GBR_SCO,1886,male,45.13
GBR_SCO,1887,female,46.96
GBR_SCO,1887,male,44.76
GBR_SCO,1888,female,48.42
GBR_SCO,1888,male,46.38
GBR_SCO,1889,female,47.68
GBR_SCO,1889,male,45.3
GBR_SCO,1890,female,45.67
GBR_SCO,1890,male,43.26
GBR_SCO,1891,female,45.08
GBR_SCO,1891,male,42.78
GBR_SCO,1892,female,47.53
GBR_SCO,1892,male,45.04
GBR_SCO,1893,female,46.03
GBR_SCO,1893,male,43.59
GBR_SCO,1894,female,49.17
GBR_SCO,1894,male,46.93
GBR_SCO,1895,female,46.51
GBR_SCO,1895,male,43.7
GBR_SCO,1896,female,50.05
GBR_SCO,1896,male,47.31
GBR_SCO,1897,female,47.7
GBR_SCO,1897,male,44.92
GBR_SCO,1898,female,48.08
GBR_SCO,1898,male,45.2
GBR_SCO,1899,female,48.37
GBR_SCO,1899,male,45.33
GBR_SCO,1900,female,48.05
GBR_SCO,1900,male,44.81
GBR_SCO,1901,female,48.15
GBR_SCO,1901,male,45.28
GBR_SCO,1902,female,49.89
GBR_SCO,1902,male,46.56
GBR_SCO,1903,female,50.55
GBR_SCO,1903,male,47.41
GBR_SCO,1904,female,49.8
GBR_SCO,1904,male,47.12
GBR_SCO,1905,female,51.11
GBR_SCO,1905,male,48.27
GBR_SCO,1906,female,51.11
GBR_SCO,1906,male,48.35
GBR_SCO,1907,female,50.7
GBR_SCO,1907,male,48.18
GBR_SCO,1908,female,50.63
GBR_SCO,1908,male,47.7
GBR_SCO,1909,female,52.06
GBR_SCO,1909,male,49.28
GBR_SCO,1910,female,52.8
GBR_SCO,1910,male,49.75
GBR_SCO,1911,female,53.01
GBR_SCO,1911,male,49.97
GBR_SCO,1912,female,53.17
GBR_SCO,1912,male,50.11
GBR_SCO,1913,female,53.09
GBR_SCO,1913,male,49.91
GBR_SCO,1914,female,52.92
GBR_SCO,1914,male,49.76
GBR_SCO,1915,female,50.75
GBR_SCO,1915,male,47.11
GBR_SCO,1916,female,54.49
GBR_SCO,1916,male,50.97
GBR_SCO,1917,female,54.49
GBR_SCO,1917,male,50.77
GBR_SCO,1918,female,50.41
GBR_SCO,1918,male,47.3
GBR_SCO,1919,female,52.51
GBR_SCO,1919,male,49.08
GBR_SCO,1920,female,55.89
GBR_SCO,1920,male,52.06
GBR_SCO,1921,female,57.47
GBR_SCO,1921,male,54.36
GBR_SCO,1922,female,55.17
GBR_SCO,1922,male,52.15
GBR_SCO,1923,female,58.96
GBR_SCO,1923,male,55.68
GBR_SCO,1924,female,56.39
GBR_SCO,1924,male,52.94
GBR_SCO,1925,female,58.26
GBR_SCO,1925,male,54.38
GBR_SCO,1926,female,58.99
GBR_SCO,1926,male,55.4
GBR_SCO,1927,female,58.66
GBR_SCO,1927,male,54.89
GBR_SCO,1928,female,58.6
GBR_SCO,1928,male,55.1
GBR_SCO,1929,female,57.78
GBR_SCO,1929,male,53.92
GBR_SCO,1930,female,59.43
GBR_SCO,1930,male,55.65
GBR_SCO,1931,female,59.9
GBR_SCO,1931,male,56.16
GBR_SCO,1932,female,59.11
GBR_SCO,1932,male,55.97
GBR_SCO,1933,female,60.47
GBR_SCO,1933,male,56.72
GBR_SCO,1934,female,60.62
GBR_SCO,1934,male,56.93
GBR_SCO,1935,female,61.19
GBR_SCO,1935,male,57.48
GBR_SCO,1936,female,60.87
GBR_SCO,1936,male,56.79
GBR_SCO,1937,female,60.9
GBR_SCO,1937,male,56.73
GBR_SCO,1938,female,62.5
GBR_SCO,1938,male,58.83
GBR_SCO,1939,female,63.44
GBR_SCO,1939,male,58.89
GBR_SCO,1940,female,61.41
GBR_SCO,1940,male,55.48
GBR_SCO,1941,female,60.95
GBR_SCO,1941,male,53.61
GBR_SCO,1942,female,63.77
GBR_SCO,1942,male,55.85
GBR_SCO,1943,female,63.59
GBR_SCO,1943,male,55.63
GBR_SCO,1944,female,64.64
GBR_SCO,1944,male,56.65
GBR_SCO,1945,female,65.93
GBR_SCO,1945,male,59.68
GBR_SCO,1946,female,65.44
GBR_SCO,1946,male,60.65
GBR_SCO,1947,female,65.51
GBR_SCO,1947,male,61.19
GBR_SCO,1948,female,67.53
GBR_SCO,1948,male,63.46
GBR_SCO,1949,female,67.53
GBR_SCO,1949,male,63.69
GBR_SCO,1950,female,68.17
GBR_SCO,1950,male,64.15
GBR_SCO,1951,female,68.42
GBR_SCO,1951,male,64.14
GBR_SCO,1952,female,69.57
GBR_SCO,1952,male,65.04
GBR_SCO,1953,female,70.67
GBR_SCO,1953,male,65.59
GBR_SCO,1954,female,70.58
GBR_SCO,1954,male,65.51
GBR_SCO,1955,female,70.66
GBR_SCO,1955,male,65.74
GBR_SCO,1956,female,71.24
GBR_SCO,1956,male,65.94
GBR_SCO,1957,female,71.42
GBR_SCO,1957,male,65.84
GBR_SCO,1958,female,71.41
GBR_SCO,1958,male,66.15
GBR_SCO,1959,female,71.58
GBR_SCO,1959,male,65.97
GBR_SCO,1960,female,71.95
GBR_SCO,1960,male,66.32
GBR_SCO,1961,female,71.89
GBR_SCO,1961,male,66.16
GBR_SCO,1962,female,72.12
GBR_SCO,1962,male,66.1
GBR_SCO,1963,female,71.98
GBR_SCO,1963,male,65.87
GBR_SCO,1964,female,72.84
GBR_SCO,1964,male,66.71
GBR_SCO,1965,female,72.73
GBR_SCO,1965,male,66.6
GBR_SCO,1966,female,72.65
GBR_SCO,1966,male,66.69
GBR_SCO,1967,female,73.69
GBR_SCO,1967,male,67.47
GBR_SCO,1968,female,73.22
GBR_SCO,1968,male,67.01
GBR_SCO,1969,female,73.21
GBR_SCO,1969,male,67.02
GBR_SCO,1970,female,73.43
GBR_SCO,1970,male,67.13
GBR_SCO,1971,female,73.96
GBR_SCO,1971,male,67.55
GBR_SCO,1972,female,73.68
GBR_SCO,1972,male,67.32
GBR_SCO,1973,female,73.87
GBR_SCO,1973,male,67.34
GBR_SCO,1974,female,73.82
GBR_SCO,1974,male,67.54
GBR_SCO,1975,female,74.41
GBR_SCO,1975,male,67.91
GBR_SCO,1976,female,74.35
GBR_SCO,1976,male,67.95
GBR_SCO,1977,female,74.72
GBR_SCO,1977,male,68.42
GBR_SCO,1978,female,74.41
GBR_SCO,1978,male,68.36
GBR_SCO,1979,female,74.55
GBR_SCO,1979,male,68.37
GBR_SCO,1980,female,75.22
GBR_SCO,1980,male,68.94
GBR_SCO,1981,female,75.43
GBR_SCO,1981,male,69.11
